fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;medio_transporte;conducta;modalidad;conducta_especial;arma_medio;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;color;fecha_ingestion
12/05/2003 5:55;10;;;Hombre;25;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Florida Nueva;#1117;11;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/05/2003 20:00;10;;;Mujer;46;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Mota;#1608;16;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
12/05/2003 23:58;10;6221655;-75579753;Mujer;22;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Fé;#1504;15;Vehículo particular;Sin dato;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
12/05/2003 23:58;10;6221655;-75579753;Mujer;22;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Fé;#1504;15;Vehículo particular;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/05/2003 12:20;10;6250359;-7557252;Hombre;30;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;San Benito;#1006;10;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
12/05/2003 15:00;10;6247863;-7557144;Mujer;33;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
12/05/2003 11:10;10;6233375;-75573413;Hombre;32;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Perpetuo Socorro;#1012;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 9:30;10;;;Hombre;68;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 10:30;10;;;Mujer;20;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Diego Echavarría;#1607;16;Vía pública;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 11:00;10;;;Hombre;40;Casado(a);Sin dato;Hurto a persona;Rompimiento de ventana;Sin dato;Objeto contundente;Rosales;#1602;16;Vía pública;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 13:00;10;;;Hombre;40;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Belén;#1603;16;Sin dato;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 20:00;10;;;Mujer;26;Soltero(a);Sin dato;Hurto a persona;Llave maestra;Sin dato;Sin dato;Barrio Colombia;#1401;14;Vía pública;Poblado;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 23:20;10;;;Hombre;47;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Universidad Nacional;#Inst_8;7;Vía pública;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 10:50;10;628368;-75581351;Hombre;60;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;López de Mesa;#0710;7;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 20:20;10;6242294;-75562297;Hombre;33;Soltero(a);Sin dato;Hurto a persona;Descuido;Sin dato;Sin dato;Bomboná No.1;#1015;10;Vía pública;Candelaria;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 23:00;10;6282694;-75561046;Hombre;36;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Aranjuez;#0413;4;Vía pública;Aranjuez;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 9:30;10;;;Hombre;68;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 23:20;10;;;Hombre;47;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Universidad Nacional;#Inst_8;7;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 11:00;10;;;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;Rosales;#1602;16;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 13:00;10;;;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Belén;#1603;16;Sin dato;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 10:30;10;;;Mujer;20;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Diego Echavarría;#1607;16;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 20:00;10;;;Mujer;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Barrio Colombia;#1401;14;Vía pública;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 10:50;10;628368;-75581351;Hombre;60;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;López de Mesa;#0710;7;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 20:20;10;6242294;-75562297;Hombre;33;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Bomboná No.1;#1015;10;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
13/05/2003 23:00;10;6282694;-75561046;Hombre;36;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Aranjuez;#0413;4;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 17:30;10;6262975;-7558858;Mujer;37;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Colores;#1114;11;Vía pública;Laureles;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 1:45;10;6222669;-75582073;Hombre;33;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Santa Fé;#1504;15;Vía pública;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 6:00;10;6276322;-75573295;Hombre;34;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Terminal de Transporte;#Inst_4;5;Vía pública;Castilla;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 12:50;10;6213781;-75585295;Hombre;46;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Campo Amor;#1507;15;Vía pública;Belén;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 13:00;10;6277064;-75572592;Mujer;44;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Sin dato;Terminal de Transporte;#Inst_4;5;Terminal de transporte;Castilla;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 14:35;10;6194907;-75580034;Hombre;27;Casado(a);Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;La Aguacatala;#1422;14;Vía pública;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 14:50;10;624065;-75585813;Hombre;47;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Conquistadores;#1105;11;Vehículo particular;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 17:30;10;6262975;-7558858;Mujer;37;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Colores;#1114;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 17:30;10;6262975;-7558858;Mujer;37;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Colores;#1114;11;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 17:30;10;6262975;-7558858;Mujer;37;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Colores;#1114;11;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 12:50;10;6213781;-75585295;Hombre;46;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Campo Amor;#1507;15;Vía pública;Sin dato;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 13:00;10;6277064;-75572592;Mujer;44;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Terminal de Transporte;#Inst_4;5;Terminal de transporte;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 14:35;10;6194907;-75580034;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Fleteo;Arma de fuego;La Aguacatala;#1422;14;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 14:50;10;624065;-75585813;Hombre;47;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Conquistadores;#1105;11;Vehículo particular;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 6:00;10;6276322;-75573295;Hombre;34;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Terminal de Transporte;#Inst_4;5;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
14/05/2003 1:45;10;6222669;-75582073;Hombre;33;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Fé;#1504;15;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
15/05/2003 9:30;10;6231724;-75557496;Mujer;32;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Loreto;#0913;9;Vía pública;Villa Hermosa;Electrodoméstico video y audio y accesorios;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
15/05/2003 9:30;10;6231724;-75557496;Mujer;32;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Loreto;#0913;9;Vía pública;Sin dato;Electrodoméstico video y audio y accesorios;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 11:40;10;6271952;-75554179;Hombre;47;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Campo Valdés No.2;#0303;3;Vía pública;Manrique;Triciclo;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
16/05/2003 10:30;10;6255421;-75573155;Hombre;38;Soltero(a);Sin dato;Hurto a persona;Halado;Sin dato;Sin dato;San Benito;#1006;10;Vía pública;Candelaria;Moto;Vehículos de 2 o 4 ruedas;Vehículo;Azul;6/03/2025 4:07
16/05/2003 11:40;10;6271952;-75554179;Hombre;47;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Campo Valdés No.2;#0303;3;Vía pública;Manrique;Carbohidratos y dulces;Alimento;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 14:30;10;6251318;-75567949;Hombre;56;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 14:30;10;6231572;-75591356;Hombre;47;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Rosales;#1602;16;Vía pública;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 10:30;10;6255421;-75573155;Hombre;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;San Benito;#1006;10;Vía pública;Sin dato;Moto;Vehículos de 2 o 4 ruedas;Vehículo;Azul;6/03/2025 4:07
16/05/2003 14:30;10;6251318;-75567949;Hombre;56;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 14:30;10;6231572;-75591356;Hombre;47;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Rosales;#1602;16;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 11:40;10;6271952;-75554179;Hombre;47;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Campo Valdés No.2;#0303;3;Vía pública;Sin dato;Carbohidratos y dulces;Alimento;Mercancía;Sin dato;6/03/2025 4:07
16/05/2003 11:40;10;6271952;-75554179;Hombre;47;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Campo Valdés No.2;#0303;3;Vía pública;Sin dato;Triciclo;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
17/05/2003 7:30;10;;;Hombre;30;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Aranjuez;#0413;4;Vía pública;Aranjuez;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 22:00;10;;;Hombre;22;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Belén;Revólver;Arma de fuego;Bélico;Plata;6/03/2025 4:07
17/05/2003 2:45;10;6259029;-75567243;Hombre;36;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Jesús Nazareno;#1003;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 7:30;10;;;Hombre;30;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Aranjuez;#0413;4;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 22:00;10;;;Hombre;22;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Bolivariana;#1107;11;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 2:45;10;6259029;-75567243;Hombre;36;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Jesús Nazareno;#1003;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
17/05/2003 13:00;10;623123;-75607434;Hombre;39;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Los Alpes;#1615;16;Escenario deportivo;Sin dato;Revólver;Arma de fuego;Bélico;Plata;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Soltero(a);Sin dato;Hurto a persona;Rompimiento de ventana;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Poblado;Elementos deportivos;Elementos para actividades al aire libre;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Soltero(a);Sin dato;Hurto a persona;Rompimiento de ventana;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Poblado;Elementos escolares;Elementos escolares;Mercancía;Oro;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Soltero(a);Sin dato;Hurto a persona;Rompimiento de ventana;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Poblado;Sin dato prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Soltero(a);Sin dato;Hurto a persona;Rompimiento de ventana;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Poblado;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Soltero(a);Sin dato;Hurto a persona;Rompimiento de ventana;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Poblado;Celular;Tecnología;Mercancía;Plata;6/03/2025 4:07
18/05/2003 2:15;10;6261956;-7559941;Hombre;35;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Calasanz;#1202;12;Residencia;Laureles;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Belén;Radio;Tecnología;Mercancía;Plata;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Belén;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:55;10;6218193;-75595013;Hombre;18;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Diego Echavarría;#1607;16;Residencia;Belén;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:15;10;6261956;-7559941;Hombre;35;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Calasanz;#1202;12;Residencia;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Belén;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
18/05/2003 23:55;10;6218193;-75595013;Hombre;18;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Diego Echavarría;#1607;16;Residencia;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Sin dato;Celular;Tecnología;Mercancía;Plata;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Sin dato;Elementos deportivos;Elementos para actividades al aire libre;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Sin dato;Elementos escolares;Elementos escolares;Mercancía;Oro;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Sin dato;Sin dato prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:00;10;;;Mujer;26;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Objeto contundente;El Poblado;#1418;14;Vehículo particular;Sin dato;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:55;10;6218193;-75595013;Hombre;18;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Diego Echavarría;#1607;16;Residencia;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:55;10;6218193;-75595013;Hombre;18;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Diego Echavarría;#1607;16;Residencia;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Sin dato;Radio;Tecnología;Mercancía;Plata;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 23:50;10;6207893;-75588966;Hombre;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Sin dato;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:15;10;6261956;-7559941;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Calasanz;#1202;12;Residencia;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
18/05/2003 2:15;10;6261956;-7559941;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Calasanz;#1202;12;Residencia;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
