fecha_hecho,fecha_dt,anio,mes,hora,dia_semana,turno_dia,comuna,barrio,codigo_comuna,modalidad,tipo_conducta,arma,transporte_victima,bien_hurtado,categoria_bien,grupo_bien,lugar,sexo,edad,estado_civil,lat,lon,zona_riesgo
3/01/2017 10:05,2017-01-03 10:05:00,2017,1,10,Tuesday,Mañana,La Candelaria,La Candelaria,10.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,59,Unión marital de hecho,6.24993143,-75.56865301,ALTO
3/01/2017 16:30,2017-01-03 16:30:00,2017,1,16,Tuesday,Tarde,Guayabal,Cristo Rey,15.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,22,Soltero(a),6.20764234,-75.58670271,ALTO
3/01/2017 15:50,2017-01-03 15:50:00,2017,1,15,Tuesday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,16,Soltero(a),6.24837433,-75.56712415,ALTO
3/01/2017 9:30,2017-01-03 09:30:00,2017,1,9,Tuesday,Mañana,La Candelaria,Guayaquil,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,30,Casado(a),,,ALTO
3/01/2017 18:00,2017-01-03 18:00:00,2017,1,18,Tuesday,Noche,Buenos Aires,Gerona,9.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Residencia,Mujer,54,Divorciado(a),6.23852087,-75.55800881,MEDIO
4/01/2017 11:00,2017-01-04 11:00:00,2017,1,11,Wednesday,Mañana,Aranjuez,Brasilia,4.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,36,Soltero(a),6.27368966,-75.55905712,MEDIO
4/01/2017 15:00,2017-01-04 15:00:00,2017,1,15,Wednesday,Tarde,Aranjuez,Brasilia,4.0,Atraco,No especificado,Arma de fuego,Taxi,Celular,Tecnología,Mercancía,Vía pública,Hombre,26,Soltero(a),6.27210659,-75.56045631,MEDIO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Celular,Tecnología,Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 15:00,2017-01-04 15:00:00,2017,1,15,Wednesday,Tarde,Aranjuez,Brasilia,4.0,Atraco,No especificado,Arma de fuego,Taxi,Radio,Tecnología,Mercancía,Vía pública,Hombre,26,Soltero(a),6.27210659,-75.56045631,MEDIO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Celular,Tecnología,Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 13:30,2017-01-04 13:30:00,2017,1,13,Wednesday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Oficina,Hombre,47,Soltero(a),6.24740914,-75.59383359,ALTO
4/01/2017 0:00,2017-01-04 00:00:00,2017,1,0,Wednesday,Madrugada,La Candelaria,Prado,10.0,Atraco,No especificado,Arma de fuego,Motocicleta,Celular,Tecnología,Mercancía,Vía pública,Hombre,30,Soltero(a),6.25930348,-75.56495968,ALTO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 18:30,2017-01-04 18:30:00,2017,1,18,Wednesday,Noche,Aranjuez,Sevilla,4.0,Atraco,De celular,Arma de fuego,Caminata,Computador,Tecnología,Mercancía,Vía pública,Hombre,24,Soltero(a),6.26500096,-75.56452241,MEDIO
4/01/2017 17:30,2017-01-04 17:30:00,2017,1,17,Wednesday,Tarde,Laureles-Estadio,Los Conquistadores,11.0,Atraco,De celular,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,40,Unión marital de hecho,6.24534277,-75.58368411,ALTO
4/01/2017 18:00,2017-01-04 18:00:00,2017,1,18,Wednesday,Noche,La Candelaria,San Benito,10.0,Raponazo,No especificado,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,65,Viudo(a),6.25099188,-75.57131484,ALTO
4/01/2017 16:00,2017-01-04 16:00:00,2017,1,16,Wednesday,Tarde,Robledo,Ecoparque Cerro El Volador,7.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Parque,Hombre,32,Unión marital de hecho,6.26781112,-75.57713952,MEDIO
4/01/2017 13:30,2017-01-04 13:30:00,2017,1,13,Wednesday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,No especificado,Arma de fuego,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Oficina,Hombre,47,Soltero(a),6.24740914,-75.59383359,ALTO
4/01/2017 17:30,2017-01-04 17:30:00,2017,1,17,Wednesday,Tarde,Laureles-Estadio,Los Conquistadores,11.0,Atraco,De celular,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Mujer,40,Unión marital de hecho,6.24534277,-75.58368411,ALTO
4/01/2017 16:00,2017-01-04 16:00:00,2017,1,16,Wednesday,Tarde,Robledo,Ecoparque Cerro El Volador,7.0,Atraco,De celular,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Parque,Hombre,32,Unión marital de hecho,6.26781112,-75.57713952,MEDIO
4/01/2017 14:30,2017-01-04 14:30:00,2017,1,14,Wednesday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,23,Soltero(a),6.25120812,-75.56378912,ALTO
4/01/2017 21:20,2017-01-04 21:20:00,2017,1,21,Wednesday,Noche,Laureles-Estadio,Naranjal,11.0,Atraco,De celular,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,20,Soltero(a),,,ALTO
4/01/2017 18:30,2017-01-04 18:30:00,2017,1,18,Wednesday,Noche,Aranjuez,Sevilla,4.0,Atraco,De celular,Arma de fuego,Caminata,Tablet,Tecnología,Mercancía,Vía pública,Hombre,24,Soltero(a),6.26500096,-75.56452241,MEDIO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Elementos escolares,Elementos escolares,Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 18:30,2017-01-04 18:30:00,2017,1,18,Wednesday,Noche,Aranjuez,Sevilla,4.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,24,Soltero(a),6.26500096,-75.56452241,MEDIO
4/01/2017 10:00,2017-01-04 10:00:00,2017,1,10,Wednesday,Mañana,Belén,Belén,16.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,40,Unión marital de hecho,6.23510516,-75.59638182,ALTO
4/01/2017 17:30,2017-01-04 17:30:00,2017,1,17,Wednesday,Tarde,Laureles-Estadio,Los Conquistadores,11.0,Atraco,De celular,Arma de fuego,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,40,Unión marital de hecho,6.24534277,-75.58368411,ALTO
4/01/2017 16:00,2017-01-04 16:00:00,2017,1,16,Wednesday,Tarde,La Candelaria,Villa Nueva,10.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,51,Unión marital de hecho,,,ALTO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 12:30,2017-01-04 12:30:00,2017,1,12,Wednesday,Tarde,Aranjuez,Sevilla,4.0,Raponazo,No,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,28,Soltero(a),6.26714599,-75.56578587,MEDIO
4/01/2017 18:30,2017-01-04 18:30:00,2017,1,18,Wednesday,Noche,La Candelaria,Prado,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,22,Soltero(a),6.25870871,-75.56055274,ALTO
4/01/2017 17:10,2017-01-04 17:10:00,2017,1,17,Wednesday,Tarde,La Candelaria,San Benito,10.0,Atraco,No especificado,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,37,Casado(a),,,ALTO
4/01/2017 16:00,2017-01-04 16:00:00,2017,1,16,Wednesday,Tarde,Doce de Octubre,Doce de Octubre No.1,6.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,53,Unión marital de hecho,6.30771158,-75.57763841,BAJO
4/01/2017 17:10,2017-01-04 17:10:00,2017,1,17,Wednesday,Tarde,La Candelaria,San Benito,10.0,Atraco,No especificado,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,37,Casado(a),,,ALTO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,El Poblado,El Tesoro,14.0,Atraco,No,Arma de fuego,Taxi,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,52,Casado(a),,,ALTO
4/01/2017 0:00,2017-01-04 00:00:00,2017,1,0,Wednesday,Madrugada,Robledo,Robledo,7.0,Atraco,No especificado,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,36,Soltero(a),,,MEDIO
4/01/2017 13:30,2017-01-04 13:30:00,2017,1,13,Wednesday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,No especificado,Arma de fuego,Caminata,Salsa,Alimento,Mercancía,Oficina,Hombre,47,Soltero(a),6.24740914,-75.59383359,ALTO
4/01/2017 20:15,2017-01-04 20:15:00,2017,1,20,Wednesday,Noche,Laureles-Estadio,La Castellana,11.0,Atraco,De celular,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,42,Unión marital de hecho,6.24074873,-75.60742166,ALTO
4/01/2017 0:37,2017-01-04 00:37:00,2017,1,0,Wednesday,Madrugada,La Candelaria,Bomboná No.1,10.0,Atraco,De celular,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Mujer,40,Soltero(a),6.24397819,-75.56050918,ALTO
4/01/2017 16:15,2017-01-04 16:15:00,2017,1,16,Wednesday,Tarde,La Candelaria,Prado,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,32,Unión marital de hecho,6.25740226,-75.56520905,ALTO
4/01/2017 21:20,2017-01-04 21:20:00,2017,1,21,Wednesday,Noche,Laureles-Estadio,Naranjal,11.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,20,Soltero(a),,,ALTO
4/01/2017 16:15,2017-01-04 16:15:00,2017,1,16,Wednesday,Tarde,La Candelaria,Prado,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,32,Unión marital de hecho,6.25740226,-75.56520905,ALTO
4/01/2017 0:00,2017-01-04 00:00:00,2017,1,0,Wednesday,Madrugada,Belén,Rosales,16.0,Descuido,No,No,Caminata,Radio,Tecnología,Mercancía,Vía pública,Hombre,45,Casado(a),6.23185648,-75.59159936,ALTO
4/01/2017 11:00,2017-01-04 11:00:00,2017,1,11,Wednesday,Mañana,Aranjuez,Brasilia,4.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,36,Soltero(a),6.27368966,-75.55905712,MEDIO
4/01/2017 0:37,2017-01-04 00:37:00,2017,1,0,Wednesday,Madrugada,La Candelaria,Bomboná No.1,10.0,Atraco,De celular,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,40,Soltero(a),6.24397819,-75.56050918,ALTO
4/01/2017 18:30,2017-01-04 18:30:00,2017,1,18,Wednesday,Noche,La Candelaria,Prado,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,22,Soltero(a),6.25870871,-75.56055274,ALTO
4/01/2017 11:30,2017-01-04 11:30:00,2017,1,11,Wednesday,Mañana,Doce de Octubre,San Martín de Porres,6.0,Atraco,A vehículo repartidor,Objeto contundente,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,54,Casado(a),6.29218899,-75.57932179,BAJO
4/01/2017 10:00,2017-01-04 10:00:00,2017,1,10,Wednesday,Mañana,El Poblado,San Lucas,14.0,Descuido,No especificado,No,Caminata,Autopartes,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Hombre,47,Soltero(a),6.18234788,-75.56287753,ALTO
4/01/2017 20:30,2017-01-04 20:30:00,2017,1,20,Wednesday,Noche,Belén,Rosales,16.0,Descuido,No,No,Caminata,Sellos,Otros elementos,Mercancía,Oficina,Hombre,36,Soltero(a),6.23242252,-75.59145091,ALTO
4/01/2017 17:10,2017-01-04 17:10:00,2017,1,17,Wednesday,Tarde,La Candelaria,San Benito,10.0,Atraco,No especificado,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,37,Casado(a),,,ALTO
4/01/2017 0:00,2017-01-04 00:00:00,2017,1,0,Wednesday,Madrugada,Aranjuez,Brasilia,4.0,Descuido,No,No,Caminata,Taladro,Herramientas,Mercancía,Vía pública,Hombre,45,Soltero(a),6.27468177,-75.56019332,MEDIO
4/01/2017 16:30,2017-01-04 16:30:00,2017,1,16,Wednesday,Tarde,Robledo,El Diamante,7.0,Raponazo,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,33,Unión marital de hecho,,,MEDIO
4/01/2017 19:30,2017-01-04 19:30:00,2017,1,19,Wednesday,Noche,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Descuido,No,No,Caminata,Elementos escolares,Elementos escolares,Mercancía,Escenario deportivo,Hombre,28,Soltero(a),,,ALTO
4/01/2017 0:00,2017-01-04 00:00:00,2017,1,0,Wednesday,Madrugada,Belén,Los Alpes,16.0,Descuido,No especificado,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,48,Soltero(a),6.22954476,-75.60839262,ALTO
4/01/2017 7:00,2017-01-04 07:00:00,2017,1,7,Wednesday,Mañana,Guayabal,Trinidad,15.0,No especificado,No especificado,No,Caminata,Maletín,Otros elementos,Mercancía,Vehículo particular,Hombre,25,Unión marital de hecho,6.22884084,-75.57912116,ALTO
4/01/2017 17:00,2017-01-04 17:00:00,2017,1,17,Wednesday,Tarde,San Javier,Los Alcázares,13.0,Atraco,A vehículo repartidor,Arma de fuego,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,35,Unión marital de hecho,6.26079369,-75.60415473,BAJO
4/01/2017 18:00,2017-01-04 18:00:00,2017,1,18,Wednesday,Noche,El Poblado,Villa Carlota,14.0,Cosquilleo,No,No,Caminata,Celular,Tecnología,Mercancía,Estación del Metro,Mujer,30,Soltero(a),,,ALTO
4/01/2017 12:35,2017-01-04 12:35:00,2017,1,12,Wednesday,Tarde,La Candelaria,Barrio Colón,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,27,Soltero(a),6.24635329,-75.56733336,ALTO
4/01/2017 5:30,2017-01-04 05:30:00,2017,1,5,Wednesday,Madrugada,Buenos Aires,El Salvador,9.0,Descuido,No,No,Caminata,Sin dato electrodomésticos,Electrodomésticos,Mercancía,Vía pública,Hombre,32,Casado(a),,,MEDIO
4/01/2017 15:47,2017-01-04 15:47:00,2017,1,15,Wednesday,Tarde,Castilla,Plaza de Ferias,5.0,Cosquilleo,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Parqueadero,Hombre,47,Casado(a),6.29907797,-75.56339753,ALTO
4/01/2017 16:00,2017-01-04 16:00:00,2017,1,16,Wednesday,Tarde,Laureles-Estadio,Suramericana,11.0,Atraco,No,Arma cortopunzante,Bicicleta,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Mujer,26,Unión marital de hecho,6.25323226,-75.58149543,ALTO
4/01/2017 17:22,2017-01-04 17:22:00,2017,1,17,Wednesday,Tarde,Aranjuez,Sevilla,4.0,Engaño,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,28,Soltero(a),6.26904289,-75.56538072,MEDIO
4/01/2017 20:30,2017-01-04 20:30:00,2017,1,20,Wednesday,Noche,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,24,Unión marital de hecho,,,ALTO
4/01/2017 20:10,2017-01-04 20:10:00,2017,1,20,Wednesday,Noche,El Poblado,Manila,14.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,41,Casado(a),6.21183976,-75.57341125,ALTO
5/01/2017 14:30,2017-01-05 14:30:00,2017,1,14,Thursday,Tarde,La Candelaria,Guayaquil,10.0,Atraco,No especificado,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,28,Soltero(a),6.24931738,-75.57272568,ALTO
5/01/2017 19:35,2017-01-05 19:35:00,2017,1,19,Thursday,Noche,La Candelaria,La Candelaria,10.0,Raponazo,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,33,Soltero(a),6.24979566,-75.56804931,ALTO
5/01/2017 17:00,2017-01-05 17:00:00,2017,1,17,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,No,No,Caminata,Elementos escolares,Elementos escolares,Mercancía,Vía pública,Mujer,46,Soltero(a),6.24762362,-75.57059444,ALTO
5/01/2017 12:30,2017-01-05 12:30:00,2017,1,12,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,20,Soltero(a),6.24896313,-75.56468277,ALTO
5/01/2017 15:45,2017-01-05 15:45:00,2017,1,15,Thursday,Tarde,Belén,Rosales,16.0,Atraco,No,Arma de fuego,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,25,Unión marital de hecho,,,ALTO
5/01/2017 23:35,2017-01-05 23:35:00,2017,1,23,Thursday,Madrugada,Belén,Rosales,16.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Almacén tienda y otro,Hombre,30,Unión marital de hecho,,,ALTO
5/01/2017 0:00,2017-01-05 00:00:00,2017,1,0,Thursday,Madrugada,Laureles-Estadio,Los Conquistadores,11.0,No especificado,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Parqueadero,Hombre,38,Casado(a),,,ALTO
5/01/2017 0:00,2017-01-05 00:00:00,2017,1,0,Thursday,Madrugada,Laureles-Estadio,Los Conquistadores,11.0,No especificado,No especificado,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Parqueadero,Hombre,38,Casado(a),,,ALTO
5/01/2017 23:35,2017-01-05 23:35:00,2017,1,23,Thursday,Madrugada,Belén,Rosales,16.0,Atraco,De celular,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Almacén tienda y otro,Hombre,30,Unión marital de hecho,,,ALTO
5/01/2017 17:35,2017-01-05 17:35:00,2017,1,17,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,37,Soltero(a),6.25119258,-75.56803611,ALTO
5/01/2017 22:00,2017-01-05 22:00:00,2017,1,22,Thursday,Madrugada,La Candelaria,Villa Nueva,10.0,Raponazo,No especificado,No,Caminata,Cédula,Documentos,Mercancía,Vía pública,Hombre,42,Unión marital de hecho,,,ALTO
5/01/2017 17:00,2017-01-05 17:00:00,2017,1,17,Thursday,Tarde,La Candelaria,Barrio Colón,10.0,No especificado,No especificado,No,Caminata,Maletín,Otros elementos,Mercancía,Vía pública,Hombre,59,Casado(a),,,ALTO
5/01/2017 8:00,2017-01-05 08:00:00,2017,1,8,Thursday,Mañana,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Banco,Mujer,44,Soltero(a),,,ALTO
5/01/2017 12:40,2017-01-05 12:40:00,2017,1,12,Thursday,Tarde,La Candelaria,Estación Villa,10.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,25,Unión marital de hecho,6.25457605,-75.56717243,ALTO
5/01/2017 13:00,2017-01-05 13:00:00,2017,1,13,Thursday,Tarde,La Candelaria,Boston,10.0,Engaño,No,No,Caminata,Electrodomésticos cocina y limpieza hogar,Electrodomésticos,Mercancía,"Hotel, motel y hostal",Mujer,19,Unión marital de hecho,6.24937071,-75.55893912,ALTO
5/01/2017 12:30,2017-01-05 12:30:00,2017,1,12,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,20,Soltero(a),6.24896313,-75.56468277,ALTO
5/01/2017 17:00,2017-01-05 17:00:00,2017,1,17,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,46,Soltero(a),6.24762362,-75.57059444,ALTO
5/01/2017 10:45,2017-01-05 10:45:00,2017,1,10,Thursday,Mañana,La Candelaria,Villa Nueva,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,25,Viudo(a),,,ALTO
5/01/2017 21:20,2017-01-05 21:20:00,2017,1,21,Thursday,Noche,Robledo,Córdoba,7.0,Descuido,No,No,Taxi,Celular,Tecnología,Mercancía,Bus de servicio público,Mujer,44,Unión marital de hecho,6.28071258,-75.57456728,MEDIO
5/01/2017 11:35,2017-01-05 11:35:00,2017,1,11,Thursday,Mañana,El Poblado,El Poblado,14.0,Descuido,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,27,Soltero(a),6.20927577,-75.57001865,ALTO
5/01/2017 21:20,2017-01-05 21:20:00,2017,1,21,Thursday,Noche,Robledo,Córdoba,7.0,Descuido,No,No,Taxi,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Bus de servicio público,Mujer,44,Unión marital de hecho,6.28071258,-75.57456728,MEDIO
5/01/2017 22:00,2017-01-05 22:00:00,2017,1,22,Thursday,Madrugada,La Candelaria,Villa Nueva,10.0,Raponazo,No especificado,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,42,Unión marital de hecho,,,ALTO
5/01/2017 16:00,2017-01-05 16:00:00,2017,1,16,Thursday,Tarde,Aranjuez,Miranda,4.0,Atraco,De celular,Arma de fuego,Caminata,Cédula,Documentos,Mercancía,Vía pública,Mujer,32,Unión marital de hecho,6.27460982,-75.56245711,MEDIO
5/01/2017 16:00,2017-01-05 16:00:00,2017,1,16,Thursday,Tarde,Aranjuez,Miranda,4.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,32,Unión marital de hecho,6.27460982,-75.56245711,MEDIO
5/01/2017 12:40,2017-01-05 12:40:00,2017,1,12,Thursday,Tarde,La Candelaria,Estación Villa,10.0,Cosquilleo,De celular,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,25,Unión marital de hecho,6.25457605,-75.56717243,ALTO
5/01/2017 9:58,2017-01-05 09:58:00,2017,1,9,Thursday,Mañana,Buenos Aires,Gerona,9.0,Atraco,No,Objeto contundente,Caminata,Biseles,Otros elementos,Mercancía,Residencia,Hombre,29,Soltero(a),6.23717928,-75.55669143,MEDIO
5/01/2017 8:00,2017-01-05 08:00:00,2017,1,8,Thursday,Mañana,La Candelaria,Villa Nueva,10.0,Engaño,No especificado,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,45,Unión marital de hecho,6.25193854,-75.56432137,ALTO
